Timestamp,Headquarters ElecMeter-Main kW,Headquarters ElecMeter-Main kWh,Headquarters GasMeter-Main Consumption,Headquarters WaterMeter-Main Consumption
2023-12-04T22:15:00-05:00 New_York,205,"",0,0.5
2023-12-04T22:30:00-05:00 New_York,144,"",0,0
2023-12-04T22:45:00-05:00 New_York,149,"",0,0
2023-12-04T23:00:00-05:00 New_York,148,159,0,0
2023-12-04T23:15:00-05:00 New_York,148,"",0,0
2023-12-04T23:30:00-05:00 New_York,139,"",0,0
2023-12-04T23:45:00-05:00 New_York,201,"",0,0
2023-12-05T00:00:00-05:00 New_York,99,121,0,0
2023-12-05T00:15:00-05:00 New_York,103,"",0,0
2023-12-05T00:30:00-05:00 New_York,113,"",0,1
2023-12-05T00:45:00-05:00 New_York,169,"",1.100000023841858,0
2023-12-05T01:00:00-05:00 New_York,113,111,1.2999999523162842,0
2023-12-05T01:15:00-05:00 New_York,108,"",0,0
2023-12-05T01:30:00-05:00 New_York,114,"",0,0
2023-12-05T01:45:00-05:00 New_York,109,"",0,0
2023-12-05T02:00:00-05:00 New_York,112,110.25,0,0
2023-12-05T02:15:00-05:00 New_York,109,"",0,0
2023-12-05T02:30:00-05:00 New_York,111,"",0,0.699999988079071
2023-12-05T02:45:00-05:00 New_York,109,"",0,0.800000011920929
2023-12-05T03:00:00-05:00 New_York,106,110.25,0,0
2023-12-05T03:15:00-05:00 New_York,111,"",0,0
2023-12-05T03:30:00-05:00 New_York,113,"",1.5,0
2023-12-05T03:45:00-05:00 New_York,111,"",0,0
2023-12-05T04:00:00-05:00 New_York,110,102.75,0,1
2023-12-05T04:15:00-05:00 New_York,114,"",0,0
2023-12-05T04:30:00-05:00 New_York,92,"",0,0
2023-12-05T04:45:00-05:00 New_York,95,"",0,0
2023-12-05T05:00:00-05:00 New_York,93,95.25,0,0
2023-12-05T05:15:00-05:00 New_York,91,"",0,0
2023-12-05T05:30:00-05:00 New_York,98,"",0,1.7000000476837158
2023-12-05T05:45:00-05:00 New_York,99,"",0,0
2023-12-05T06:00:00-05:00 New_York,93,93.5,0,1.100000023841858
2023-12-05T06:15:00-05:00 New_York,95,"",0,0
2023-12-05T06:30:00-05:00 New_York,91,"",1.2999999523162842,0
2023-12-05T06:45:00-05:00 New_York,95,"",0,1.5
2023-12-05T07:00:00-05:00 New_York,49,117,0,0
2023-12-05T07:15:00-05:00 New_York,59,"",0,0
2023-12-05T07:30:00-05:00 New_York,178,"",0,0
2023-12-05T07:45:00-05:00 New_York,182,"",0,0
2023-12-05T08:00:00-05:00 New_York,176,299.5,0,0
2023-12-05T08:15:00-05:00 New_York,474,"",0,0
2023-12-05T08:30:00-05:00 New_York,271,"",0,6.699999809265137
2023-12-05T08:45:00-05:00 New_York,277,"",0,0
2023-12-05T09:00:00-05:00 New_York,272,277.75,0,0
2023-12-05T09:15:00-05:00 New_York,275,"",1.2999999523162842,3.5999999046325684
2023-12-05T09:30:00-05:00 New_York,273,"",1.2999999523162842,0
2023-12-05T09:45:00-05:00 New_York,291,"",0,0
2023-12-05T10:00:00-05:00 New_York,292,288.75,0,9.699999809265137
2023-12-05T10:15:00-05:00 New_York,292,"",0,7.199999809265137
2023-12-05T10:30:00-05:00 New_York,281,"",0,2.5
2023-12-05T10:45:00-05:00 New_York,290,"",0,0
2023-12-05T11:00:00-05:00 New_York,275,406,0,0
2023-12-05T11:15:00-05:00 New_York,457,"",0,0
2023-12-05T11:30:00-05:00 New_York,456,"",0,0
2023-12-05T11:45:00-05:00 New_York,436,"",0,0
2023-12-05T12:00:00-05:00 New_York,471,397.75,0,0
2023-12-05T12:15:00-05:00 New_York,392,"",0,0
2023-12-05T12:30:00-05:00 New_York,371,"",0,3.299999952316284
2023-12-05T12:45:00-05:00 New_York,357,"",0,7.5
2023-12-05T13:00:00-05:00 New_York,339,346,1.399999976158142,5.099999904632568
2023-12-05T13:15:00-05:00 New_York,354,"",0,0
2023-12-05T13:30:00-05:00 New_York,336,"",0,0
2023-12-05T13:45:00-05:00 New_York,355,"",0,5.400000095367432
2023-12-05T14:00:00-05:00 New_York,334,343.25,0,5.300000190734863
2023-12-05T14:15:00-05:00 New_York,317,"",1.2000000476837158,0
2023-12-05T14:30:00-05:00 New_York,365,"",0,3.9000000953674316
2023-12-05T14:45:00-05:00 New_York,357,"",0,2.5999999046325684
2023-12-05T15:00:00-05:00 New_York,331,333.5,0,0
2023-12-05T15:15:00-05:00 New_York,316,"",0,0
2023-12-05T15:30:00-05:00 New_York,334,"",0,0
2023-12-05T15:45:00-05:00 New_York,353,"",1,2.700000047683716
2023-12-05T16:00:00-05:00 New_York,345,338.75,0,8.300000190734863
2023-12-05T16:15:00-05:00 New_York,352,"",0,2.200000047683716
2023-12-05T16:30:00-05:00 New_York,339,"",0,0
2023-12-05T16:45:00-05:00 New_York,319,"",0,8
2023-12-05T17:00:00-05:00 New_York,332,336,1.399999976158142,6.300000190734863
2023-12-05T17:15:00-05:00 New_York,362,"",1,2.799999952316284
2023-12-05T17:30:00-05:00 New_York,334,"",0,0
2023-12-05T17:45:00-05:00 New_York,316,"",0,6.300000190734863
2023-12-05T18:00:00-05:00 New_York,334,241,0,3.799999952316284
2023-12-05T18:15:00-05:00 New_York,347,"",0,0
2023-12-05T18:30:00-05:00 New_York,232,"",1.2999999523162842,0
2023-12-05T18:45:00-05:00 New_York,51,"",0,0
2023-12-05T19:00:00-05:00 New_York,155,116.5,0,0
2023-12-05T19:15:00-05:00 New_York,102,"",0,0
2023-12-05T19:30:00-05:00 New_York,102,"",0,0
2023-12-05T19:45:00-05:00 New_York,107,"",0,0
2023-12-05T20:00:00-05:00 New_York,103,98.25,0,0
2023-12-05T20:15:00-05:00 New_York,95,"",0,0
2023-12-05T20:30:00-05:00 New_York,96,"",0,0.8999999761581421
2023-12-05T20:45:00-05:00 New_York,99,"",0,0
2023-12-05T21:00:00-05:00 New_York,92,93.75,0,0
2023-12-05T21:15:00-05:00 New_York,92,"",0,0
2023-12-05T21:30:00-05:00 New_York,99,"",1.5,0
2023-12-05T21:45:00-05:00 New_York,92,"",0,0
2023-12-05T22:00:00-05:00 New_York,92,110.5,0,0.699999988079071
2023-12-05T22:15:00-05:00 New_York,99,"",0,0
2023-12-05T22:30:00-05:00 New_York,99,"",0,0
2023-12-05T22:45:00-05:00 New_York,152,"",0,0
2023-12-05T23:00:00-05:00 New_York,96,94.25,0,0
2023-12-05T23:15:00-05:00 New_York,95,"",0,0
2023-12-05T23:30:00-05:00 New_York,93,"",0,0
2023-12-05T23:45:00-05:00 New_York,93,"",0,0
2023-12-06T00:00:00-05:00 New_York,205,154.75,0,0
2023-12-06T00:15:00-05:00 New_York,137,"",0,0
2023-12-06T00:30:00-05:00 New_York,137,"",0,0
2023-12-06T00:45:00-05:00 New_York,140,"",0,0
2023-12-06T01:00:00-05:00 New_York,151,149.5,1.2000000476837158,0
2023-12-06T01:15:00-05:00 New_York,150,"",1.100000023841858,0
2023-12-06T01:30:00-05:00 New_York,145,"",0,0
2023-12-06T01:45:00-05:00 New_York,152,"",0,0
2023-12-06T02:00:00-05:00 New_York,147,164.75,0,0
2023-12-06T02:15:00-05:00 New_York,202,"",0,1.899999976158142
2023-12-06T02:30:00-05:00 New_York,153,"",0,2
2023-12-06T02:45:00-05:00 New_York,157,"",0,0
2023-12-06T03:00:00-05:00 New_York,144,148.75,0,0
2023-12-06T03:15:00-05:00 New_York,152,"",0,0
2023-12-06T03:30:00-05:00 New_York,146,"",0,0
2023-12-06T03:45:00-05:00 New_York,153,"",0,1.2999999523162842
2023-12-06T04:00:00-05:00 New_York,150,151,1.5,0
2023-12-06T04:15:00-05:00 New_York,148,"",1.5,1.7000000476837158
2023-12-06T04:30:00-05:00 New_York,156,"",0,0
2023-12-06T04:45:00-05:00 New_York,150,"",0,0.699999988079071
2023-12-06T05:00:00-05:00 New_York,198,164,0,0
2023-12-06T05:15:00-05:00 New_York,149,"",0,0.800000011920929
2023-12-06T05:30:00-05:00 New_York,155,"",0,0
2023-12-06T05:45:00-05:00 New_York,154,"",0,0
2023-12-06T06:00:00-05:00 New_York,155,189.75,0,0
2023-12-06T06:15:00-05:00 New_York,160,"",0,1.2000000476837158
2023-12-06T06:30:00-05:00 New_York,160,"",0,0
2023-12-06T06:45:00-05:00 New_York,284,"",0,0
2023-12-06T07:00:00-05:00 New_York,240,241.25,0,0
2023-12-06T07:15:00-05:00 New_York,243,"",1.2000000476837158,1.600000023841858
2023-12-06T07:30:00-05:00 New_York,242,"",0,1.600000023841858
2023-12-06T07:45:00-05:00 New_York,240,"",0,1.399999976158142
2023-12-06T08:00:00-05:00 New_York,243,414.5,0,2
2023-12-06T08:15:00-05:00 New_York,565,"",0,5.199999809265137
2023-12-06T08:30:00-05:00 New_York,457,"",0,0
2023-12-06T08:45:00-05:00 New_York,393,"",0,2.0999999046325684
2023-12-06T09:00:00-05:00 New_York,411,410.75,0,2.5
2023-12-06T09:15:00-05:00 New_York,393,"",0,0
2023-12-06T09:30:00-05:00 New_York,410,"",0,0
2023-12-06T09:45:00-05:00 New_York,429,"",0,3.4000000953674316
2023-12-06T10:00:00-05:00 New_York,445,428,0,9.600000381469727
2023-12-06T10:15:00-05:00 New_York,426,"",0,3.299999952316284
2023-12-06T10:30:00-05:00 New_York,415,"",0,4.699999809265137
2023-12-06T10:45:00-05:00 New_York,426,"",1.399999976158142,9.300000190734863
2023-12-06T11:00:00-05:00 New_York,526,467.75,1.399999976158142,7.800000190734863
2023-12-06T11:15:00-05:00 New_York,468,"",0,7.699999809265137
2023-12-06T11:30:00-05:00 New_York,451,"",0,0
2023-12-06T11:45:00-05:00 New_York,426,"",0,5.699999809265137
2023-12-06T12:00:00-05:00 New_York,531,477.75,0,6.099999904632568
2023-12-06T12:15:00-05:00 New_York,512,"",0,0
2023-12-06T12:30:00-05:00 New_York,442,"",0,3.9000000953674316
2023-12-06T12:45:00-05:00 New_York,426,"",0,2.700000047683716
2023-12-06T13:00:00-05:00 New_York,545,466.5,0,0
2023-12-06T13:15:00-05:00 New_York,457,"",0,0
2023-12-06T13:30:00-05:00 New_York,451,"",0,9.600000381469727
2023-12-06T13:45:00-05:00 New_York,413,"",1.2000000476837158,8.399999618530273
2023-12-06T14:00:00-05:00 New_York,538,493,0,8
2023-12-06T14:15:00-05:00 New_York,469,"",0,5.800000190734863
2023-12-06T14:30:00-05:00 New_York,511,"",0,0
2023-12-06T14:45:00-05:00 New_York,454,"",0,6.900000095367432
2023-12-06T15:00:00-05:00 New_York,537,492,0,7.099999904632568
2023-12-06T15:15:00-05:00 New_York,452,"",1.2999999523162842,0
2023-12-06T15:30:00-05:00 New_York,453,"",1.100000023841858,7.800000190734863
2023-12-06T15:45:00-05:00 New_York,526,"",0,0
2023-12-06T16:00:00-05:00 New_York,588,494.75,0,8.5
2023-12-06T16:15:00-05:00 New_York,523,"",0,0
2023-12-06T16:30:00-05:00 New_York,445,"",0,0
2023-12-06T16:45:00-05:00 New_York,423,"",1.5,6.699999809265137
2023-12-06T17:00:00-05:00 New_York,606,481.25,0,0
2023-12-06T17:15:00-05:00 New_York,459,"",0,9.600000381469727
2023-12-06T17:30:00-05:00 New_York,437,"",0,0
2023-12-06T17:45:00-05:00 New_York,423,"",0,2.0999999046325684
2023-12-06T18:00:00-05:00 New_York,542,379.5,1.2000000476837158,8
2023-12-06T18:15:00-05:00 New_York,498,"",1.2999999523162842,0
2023-12-06T18:30:00-05:00 New_York,238,"",0,0
2023-12-06T18:45:00-05:00 New_York,240,"",0,0
2023-12-06T19:00:00-05:00 New_York,279,177.75,0,0
2023-12-06T19:15:00-05:00 New_York,144,"",0,0
2023-12-06T19:30:00-05:00 New_York,141,"",0,0
2023-12-06T19:45:00-05:00 New_York,147,"",1.5,0
2023-12-06T20:00:00-05:00 New_York,204,176.25,1.2000000476837158,0
2023-12-06T20:15:00-05:00 New_York,152,"",0,0
2023-12-06T20:30:00-05:00 New_York,148,"",0,0
2023-12-06T20:45:00-05:00 New_York,201,"",0,1.100000023841858
2023-12-06T21:00:00-05:00 New_York,150,147,0,0
2023-12-06T21:15:00-05:00 New_York,148,"",0,1.399999976158142
2023-12-06T21:30:00-05:00 New_York,146,"",0,2
2023-12-06T21:45:00-05:00 New_York,144,"",0,0
2023-12-06T22:00:00-05:00 New_York,141,145.75,0,0
2023-12-06T22:15:00-05:00 New_York,144,"",0,0
2023-12-06T22:30:00-05:00 New_York,154,"",0,0
2023-12-06T22:45:00-05:00 New_York,144,"",0,2
2023-12-06T23:00:00-05:00 New_York,145,146.75,0,0
2023-12-06T23:15:00-05:00 New_York,138,"",0,0
2023-12-06T23:30:00-05:00 New_York,152,"",1.399999976158142,0
2023-12-06T23:45:00-05:00 New_York,152,"",1,0
2023-12-07T00:00:00-05:00 New_York,150,151,0,0
2023-12-07T00:15:00-05:00 New_York,155,"",0,1
2023-12-07T00:30:00-05:00 New_York,148,"",0,0
2023-12-07T00:45:00-05:00 New_York,151,"",0,0
2023-12-07T01:00:00-05:00 New_York,151,166,0,0
2023-12-07T01:15:00-05:00 New_York,208,"",0,0.800000011920929
2023-12-07T01:30:00-05:00 New_York,149,"",0,0
2023-12-07T01:45:00-05:00 New_York,156,"",0,0
2023-12-07T02:00:00-05:00 New_York,156,154.75,0,1
2023-12-07T02:15:00-05:00 New_York,151,"",0,0
2023-12-07T02:30:00-05:00 New_York,156,"",0,0
2023-12-07T02:45:00-05:00 New_York,156,"",0,0
2023-12-07T03:00:00-05:00 New_York,148,152.75,0,0.5
2023-12-07T03:15:00-05:00 New_York,152,"",1.2999999523162842,0
2023-12-07T03:30:00-05:00 New_York,154,"",0,1.100000023841858
2023-12-07T03:45:00-05:00 New_York,157,"",0,0
2023-12-07T04:00:00-05:00 New_York,152,146.75,0,1
2023-12-07T04:15:00-05:00 New_York,152,"",0,0
2023-12-07T04:30:00-05:00 New_York,141,"",0,0
2023-12-07T04:45:00-05:00 New_York,142,"",0,0
2023-12-07T05:00:00-05:00 New_York,143,141.25,0,1.399999976158142
2023-12-07T05:15:00-05:00 New_York,145,"",0,0
2023-12-07T05:30:00-05:00 New_York,140,"",0,0
2023-12-07T05:45:00-05:00 New_York,137,"",0,0
2023-12-07T06:00:00-05:00 New_York,137,158.5,0,0
2023-12-07T06:15:00-05:00 New_York,208,"",0,0
2023-12-07T06:30:00-05:00 New_York,146,"",0,0
2023-12-07T06:45:00-05:00 New_York,143,"",0,1.399999976158142
2023-12-07T07:00:00-05:00 New_York,108,216.5,0,1.2999999523162842
2023-12-07T07:15:00-05:00 New_York,282,"",0,1.2000000476837158
2023-12-07T07:30:00-05:00 New_York,238,"",0,0
2023-12-07T07:45:00-05:00 New_York,238,"",0,0
2023-12-07T08:00:00-05:00 New_York,235,354.75,0,3.5999999046325684
2023-12-07T08:15:00-05:00 New_York,538,"",0,0
2023-12-07T08:30:00-05:00 New_York,325,"",0,4.699999809265137
2023-12-07T08:45:00-05:00 New_York,321,"",0,0
2023-12-07T09:00:00-05:00 New_York,325,337.25,0,2.200000047683716
2023-12-07T09:15:00-05:00 New_York,318,"",1.2999999523162842,4.800000190734863
2023-12-07T09:30:00-05:00 New_York,320,"",0,0
2023-12-07T09:45:00-05:00 New_York,386,"",0,0
2023-12-07T10:00:00-05:00 New_York,320,322.25,0,0
2023-12-07T10:15:00-05:00 New_York,322,"",0,0
2023-12-07T10:30:00-05:00 New_York,322,"",0,5.699999809265137
2023-12-07T10:45:00-05:00 New_York,325,"",1.5,7
2023-12-07T11:00:00-05:00 New_York,324,323.5,0,0
2023-12-07T11:15:00-05:00 New_York,325,"",0,0
2023-12-07T11:30:00-05:00 New_York,322,"",0,0
2023-12-07T11:45:00-05:00 New_York,323,"",0,3
2023-12-07T12:00:00-05:00 New_York,324,320.25,1,0
2023-12-07T12:15:00-05:00 New_York,317,"",0,9.800000190734863
2023-12-07T12:30:00-05:00 New_York,321,"",0,2
2023-12-07T12:45:00-05:00 New_York,319,"",0,7.400000095367432
2023-12-07T13:00:00-05:00 New_York,322,335.75,0,0
2023-12-07T13:15:00-05:00 New_York,317,"",0,8
2023-12-07T13:30:00-05:00 New_York,386,"",0,3.5999999046325684
2023-12-07T13:45:00-05:00 New_York,318,"",0,0
2023-12-07T14:00:00-05:00 New_York,315,319.75,0,0
2023-12-07T14:15:00-05:00 New_York,323,"",0,8.100000381469727
2023-12-07T14:30:00-05:00 New_York,314,"",1.100000023841858,0
2023-12-07T14:45:00-05:00 New_York,327,"",1.2000000476837158,4.800000190734863
2023-12-07T15:00:00-05:00 New_York,328,326.5,0,7.5
2023-12-07T15:15:00-05:00 New_York,331,"",0,5.099999904632568
2023-12-07T15:30:00-05:00 New_York,326,"",0,4
2023-12-07T15:45:00-05:00 New_York,321,"",0,8.800000190734863
2023-12-07T16:00:00-05:00 New_York,313,327.75,0,3.700000047683716
2023-12-07T16:15:00-05:00 New_York,331,"",0,0
2023-12-07T16:30:00-05:00 New_York,334,"",0,4.300000190734863
2023-12-07T16:45:00-05:00 New_York,333,"",0,5.900000095367432
2023-12-07T17:00:00-05:00 New_York,326,341.75,1.100000023841858,9.899999618530273
2023-12-07T17:15:00-05:00 New_York,384,"",0,9.399999618530273
2023-12-07T17:30:00-05:00 New_York,324,"",0,6.699999809265137
2023-12-07T17:45:00-05:00 New_York,333,"",0,0
2023-12-07T18:00:00-05:00 New_York,331,284.25,0,0
2023-12-07T18:15:00-05:00 New_York,334,"",0,0
2023-12-07T18:30:00-05:00 New_York,236,"",1.2999999523162842,0.6000000238418579
2023-12-07T18:45:00-05:00 New_York,236,"",1,0
2023-12-07T19:00:00-05:00 New_York,287,188,0,1.7000000476837158
2023-12-07T19:15:00-05:00 New_York,153,"",0,1.399999976158142
2023-12-07T19:30:00-05:00 New_York,154,"",0,0
2023-12-07T19:45:00-05:00 New_York,158,"",0,0
2023-12-07T20:00:00-05:00 New_York,140,140.75,0,0
2023-12-07T20:15:00-05:00 New_York,139,"",0,1.100000023841858
2023-12-07T20:30:00-05:00 New_York,140,"",0,0
2023-12-07T20:45:00-05:00 New_York,144,"",0,0
2023-12-07T21:00:00-05:00 New_York,144,159.5,0,0
2023-12-07T21:15:00-05:00 New_York,141,"",1.2000000476837158,0
2023-12-07T21:30:00-05:00 New_York,207,"",0,0
2023-12-07T21:45:00-05:00 New_York,146,"",0,0
2023-12-07T22:00:00-05:00 New_York,144,146.75,0,0
2023-12-07T22:15:00-05:00 New_York,149,"",0,0
2023-12-07T22:30:00-05:00 New_York,142,"",0,0
2023-12-07T22:45:00-05:00 New_York,152,"",0,0
2023-12-07T23:00:00-05:00 New_York,142,146.75,0,0
2023-12-07T23:15:00-05:00 New_York,145,"",0,0
2023-12-07T23:30:00-05:00 New_York,150,"",0,0
2023-12-07T23:45:00-05:00 New_York,150,"",0,0
2023-12-08T00:00:00-05:00 New_York,97,98.5,0,0
2023-12-08T00:15:00-05:00 New_York,101,"",0,0
2023-12-08T00:30:00-05:00 New_York,100,"",1,0
2023-12-08T00:45:00-05:00 New_York,96,"",1.2000000476837158,0
2023-12-08T01:00:00-05:00 New_York,99,98.75,0,0
2023-12-08T01:15:00-05:00 New_York,96,"",0,0
2023-12-08T01:30:00-05:00 New_York,100,"",0,0
2023-12-08T01:45:00-05:00 New_York,100,"",0,0
2023-12-08T02:00:00-05:00 New_York,98,111.75,0,0
2023-12-08T02:15:00-05:00 New_York,121,"",0,0
2023-12-08T02:30:00-05:00 New_York,121,"",0,0
2023-12-08T02:45:00-05:00 New_York,107,"",0,1.899999976158142
2023-12-08T03:00:00-05:00 New_York,108,109,0,0
2023-12-08T03:15:00-05:00 New_York,110,"",0,0
2023-12-08T03:30:00-05:00 New_York,110,"",0,0
2023-12-08T03:45:00-05:00 New_York,108,"",0,2
2023-12-08T04:00:00-05:00 New_York,103,107,0,1.100000023841858
2023-12-08T04:15:00-05:00 New_York,102,"",0,1.399999976158142
2023-12-08T04:30:00-05:00 New_York,113,"",0,0.800000011920929
2023-12-08T04:45:00-05:00 New_York,110,"",0,0
2023-12-08T05:00:00-05:00 New_York,108,109.25,0,0
2023-12-08T05:15:00-05:00 New_York,104,"",0,0
2023-12-08T05:30:00-05:00 New_York,113,"",0,0
2023-12-08T05:45:00-05:00 New_York,112,"",0,0
2023-12-08T06:00:00-05:00 New_York,104,108.5,0,1.600000023841858
2023-12-08T06:15:00-05:00 New_York,107,"",0,0
2023-12-08T06:30:00-05:00 New_York,112,"",0,0
2023-12-08T06:45:00-05:00 New_York,111,"",1.5,0
2023-12-08T07:00:00-05:00 New_York,65,156.25,1.5,0
2023-12-08T07:15:00-05:00 New_York,186,"",0,0
2023-12-08T07:30:00-05:00 New_York,186,"",0,0
2023-12-08T07:45:00-05:00 New_York,188,"",0,0
2023-12-08T08:00:00-05:00 New_York,183,308.5,0,7.900000095367432
2023-12-08T08:15:00-05:00 New_York,478,"",0,8.399999618530273
2023-12-08T08:30:00-05:00 New_York,280,"",0,0
2023-12-08T08:45:00-05:00 New_York,293,"",0,0
2023-12-08T09:00:00-05:00 New_York,311,318.75,0,0
2023-12-08T09:15:00-05:00 New_York,324,"",0,7.199999809265137
2023-12-08T09:30:00-05:00 New_York,309,"",0,3
2023-12-08T09:45:00-05:00 New_York,331,"",0,4.300000190734863
2023-12-08T10:00:00-05:00 New_York,309,312.25,1.399999976158142,0
2023-12-08T10:15:00-05:00 New_York,325,"",1.100000023841858,4.099999904632568
2023-12-08T10:30:00-05:00 New_York,300,"",0,4.199999809265137
2023-12-08T10:45:00-05:00 New_York,315,"",0,0
2023-12-08T11:00:00-05:00 New_York,303,309,0,8.600000381469727
2023-12-08T11:15:00-05:00 New_York,318,"",0,0
2023-12-08T11:30:00-05:00 New_York,295,"",1.2000000476837158,5.5
2023-12-08T11:45:00-05:00 New_York,320,"",0,3.700000047683716
2023-12-08T12:00:00-05:00 New_York,294,306,0,7.5
2023-12-08T12:15:00-05:00 New_York,318,"",0,2.4000000953674316
2023-12-08T12:30:00-05:00 New_York,299,"",0,3.5
2023-12-08T12:45:00-05:00 New_York,313,"",0,2.4000000953674316
2023-12-08T13:00:00-05:00 New_York,293,303.5,1,6.199999809265137
2023-12-08T13:15:00-05:00 New_York,311,"",1.2000000476837158,7.300000190734863
2023-12-08T13:30:00-05:00 New_York,295,"",0,3.700000047683716
2023-12-08T13:45:00-05:00 New_York,315,"",0,4.400000095367432
2023-12-08T14:00:00-05:00 New_York,294,317.5,0,3.5999999046325684
2023-12-08T14:15:00-05:00 New_York,298,"",0,3.700000047683716
2023-12-08T14:30:00-05:00 New_York,314,"",1.5,4.599999904632568
2023-12-08T14:45:00-05:00 New_York,364,"",0,0
2023-12-08T15:00:00-05:00 New_York,311,297,0,5.599999904632568
2023-12-08T15:15:00-05:00 New_York,293,"",0,9.800000190734863
2023-12-08T15:30:00-05:00 New_York,290,"",0,6.199999809265137
2023-12-08T15:45:00-05:00 New_York,294,"",0,0
2023-12-08T16:00:00-05:00 New_York,361,311.5,0,6.800000190734863
2023-12-08T16:15:00-05:00 New_York,297,"",0,4.699999809265137
2023-12-08T16:30:00-05:00 New_York,291,"",0,8.300000190734863
2023-12-08T16:45:00-05:00 New_York,297,"",1.100000023841858,0
2023-12-08T17:00:00-05:00 New_York,298,295.25,0,0
2023-12-08T17:15:00-05:00 New_York,291,"",0,0
2023-12-08T17:30:00-05:00 New_York,300,"",0,0
2023-12-08T17:45:00-05:00 New_York,292,"",0,2.4000000953674316
2023-12-08T18:00:00-05:00 New_York,297,240.5,0,7.400000095367432
2023-12-08T18:15:00-05:00 New_York,290,"",1,0
2023-12-08T18:30:00-05:00 New_York,189,"",1.2999999523162842,0
2023-12-08T18:45:00-05:00 New_York,186,"",0,0
2023-12-08T19:00:00-05:00 New_York,233,168.75,0,0
2023-12-08T19:15:00-05:00 New_York,235,"",0,0
2023-12-08T19:30:00-05:00 New_York,103,"",0,0
2023-12-08T19:45:00-05:00 New_York,104,"",1.5,0
2023-12-08T20:00:00-05:00 New_York,106,108.25,1.100000023841858,0
2023-12-08T20:15:00-05:00 New_York,104,"",0,0
2023-12-08T20:30:00-05:00 New_York,108,"",0,0
2023-12-08T20:45:00-05:00 New_York,115,"",0,0
2023-12-08T21:00:00-05:00 New_York,173,128,0,0
2023-12-08T21:15:00-05:00 New_York,115,"",0,0
2023-12-08T21:30:00-05:00 New_York,115,"",0,0
2023-12-08T21:45:00-05:00 New_York,109,"",0,0
2023-12-08T22:00:00-05:00 New_York,108,123,0,0
2023-12-08T22:15:00-05:00 New_York,109,"",0,0.800000011920929
2023-12-08T22:30:00-05:00 New_York,109,"",0,0
2023-12-08T22:45:00-05:00 New_York,166,"",1.100000023841858,0
2023-12-08T23:00:00-05:00 New_York,110,109.25,0,0
2023-12-08T23:15:00-05:00 New_York,109,"",0,0
2023-12-08T23:30:00-05:00 New_York,115,"",0,0
2023-12-08T23:45:00-05:00 New_York,103,"",0,0
2023-12-09T00:00:00-05:00 New_York,141,139.75,0,0.699999988079071
2023-12-09T00:15:00-05:00 New_York,139,"",0,0
2023-12-09T00:30:00-05:00 New_York,135,"",0,0.800000011920929
2023-12-09T00:45:00-05:00 New_York,144,"",0,1.2000000476837158
2023-12-09T01:00:00-05:00 New_York,139,140.75,0,0
2023-12-09T01:15:00-05:00 New_York,141,"",0,0
2023-12-09T01:30:00-05:00 New_York,142,"",0,1.7000000476837158
2023-12-09T01:45:00-05:00 New_York,141,"",0,0
2023-12-09T02:00:00-05:00 New_York,140,141.5,0,0
2023-12-09T02:15:00-05:00 New_York,138,"",0,0
2023-12-09T02:30:00-05:00 New_York,143,"",0,0
2023-12-09T02:45:00-05:00 New_York,145,"",0,0
2023-12-09T03:00:00-05:00 New_York,137,138.75,0,0
2023-12-09T03:15:00-05:00 New_York,138,"",0,0.800000011920929
2023-12-09T03:30:00-05:00 New_York,143,"",0,1.7000000476837158
2023-12-09T03:45:00-05:00 New_York,137,"",0,0
2023-12-09T04:00:00-05:00 New_York,141,140,1.399999976158142,0
2023-12-09T04:15:00-05:00 New_York,140,"",0,0
2023-12-09T04:30:00-05:00 New_York,140,"",0,0
2023-12-09T04:45:00-05:00 New_York,139,"",0,0
2023-12-09T05:00:00-05:00 New_York,140,154.25,0,0.8999999761581421
2023-12-09T05:15:00-05:00 New_York,146,"",0,0
2023-12-09T05:30:00-05:00 New_York,191,"",0,0
2023-12-09T05:45:00-05:00 New_York,140,"",0,0
2023-12-09T06:00:00-05:00 New_York,198,153.5,0,0
2023-12-09T06:15:00-05:00 New_York,140,"",0,1.399999976158142
2023-12-09T06:30:00-05:00 New_York,140,"",0,0
2023-12-09T06:45:00-05:00 New_York,136,"",0,1.7999999523162842
2023-12-09T07:00:00-05:00 New_York,154,110,1.100000023841858,0
2023-12-09T07:15:00-05:00 New_York,95,"",0,0
2023-12-09T07:30:00-05:00 New_York,97,"",0,0
2023-12-09T07:45:00-05:00 New_York,94,"",0,0
2023-12-09T08:00:00-05:00 New_York,97,93.5,0,0
2023-12-09T08:15:00-05:00 New_York,91,"",0,0
2023-12-09T08:30:00-05:00 New_York,98,"",0,0
2023-12-09T08:45:00-05:00 New_York,88,"",0,0
2023-12-09T09:00:00-05:00 New_York,101,101,0,0
2023-12-09T09:15:00-05:00 New_York,93,"",0,1.600000023841858
2023-12-09T09:30:00-05:00 New_York,92,"",0,1.2000000476837158
2023-12-09T09:45:00-05:00 New_York,118,"",1.2000000476837158,0
2023-12-09T10:00:00-05:00 New_York,115,128.5,0,0
2023-12-09T10:15:00-05:00 New_York,112,"",0,0
2023-12-09T10:30:00-05:00 New_York,110,"",0,0
2023-12-09T10:45:00-05:00 New_York,177,"",0,0
2023-12-09T11:00:00-05:00 New_York,112,110,0,0
